PID,YearBuilt,YearRemodel,VeneerExterior,BsmtFinTp,BsmtFinSqft,BsmtUnfinSqft,HeatingQC,FstFlrSqft,SecFlrSqft,AbvGrndLiving,FullBathBsmt,HalfBathHouse,FullBathHouse,BdrmAbvGrnd,RmAbvGrnd,Fireplaces,GarageTp,GarageCars,GarageArea,WdDckSqft,OpenPrchSqft,SalePrice,LotArea,LotShape,BldgTp,OverallQuality,OverallCondition
531451150,1980,1980,0,0,0,630,3,630,636,1266,0,1,1,2,5,2,3,1,283,340,0,128000,8012,1,0,6,5
531453140,1983,1983,0,1,747,0,2,884,0,884,1,0,1,2,5,0,3,2,504,240,0,144000,9180,0,1,5,7
532353120,1977,1977,0,1,138,405,1,894,0,894,1,0,1,2,5,0,1,1,308,192,0,120750,6285,1,1,5,5
532354010,1963,1963,0,1,630,340,1,970,0,970,1,0,1,2,5,0,1,2,624,0,24,132500,8480,1,1,5,6
532354060,1962,1962,0,1,417,640,1,1057,0,1057,0,0,1,3,6,0,1,2,576,0,0,132000,7420,1,1,5,5
532354070,1962,2001,0,1,588,411,2,999,0,999,1,0,1,3,6,0,1,1,264,0,132,132500,7758,0,1,5,7
532376040,1961,1961,0,1,932,108,1,1120,0,1120,1,1,1,3,5,0,3,2,544,168,0,129000,6970,1,1,4,5
532376090,1962,1962,0,0,0,1140,1,1696,0,1696,0,1,1,3,8,1,3,1,349,0,30,143900,13673,0,1,5,5
532377050,1968,1968,0,1,812,228,1,1040,0,1040,1,1,1,3,5,0,1,2,686,188,0,145000,7476,1,1,5,7
532377140,1961,1961,57,1,827,161,1,988,0,988,1,0,1,3,5,0,1,2,572,0,0,128500,9945,0,1,5,5
532378240,1967,1967,75,1,599,277,1,902,0,902,0,0,1,3,6,0,3,1,288,0,0,125500,6173,0,1,5,6
532476080,1990,1990,272,1,727,496,2,1271,1232,2503,1,1,2,3,7,1,3,2,564,0,99,300000,19522,0,1,7,5
532477040,1974,2003,0,1,125,36,1,1516,651,2167,1,1,2,3,9,2,3,2,518,220,47,294000,17542,0,1,7,7
532479050,1974,1974,44,1,787,250,1,1037,0,1037,1,0,1,2,5,0,3,2,431,136,47,129000,10751,0,1,5,5
532479140,1973,2006,0,1,968,76,1,1055,0,1055,1,0,1,2,5,1,3,2,542,455,0,147000,12712,0,1,6,7
533120030,1990,1990,336,1,482,971,3,1453,1357,2810,0,1,2,4,9,1,3,2,750,500,0,302000,9572,0,1,8,5
533130170,1992,2000,337,1,700,983,3,2129,743,2872,0,1,2,4,9,1,3,2,541,0,33,285000,10678,1,1,8,5
533205110,2004,2004,0,1,851,527,3,1378,0,1378,1,0,2,2,6,1,3,2,540,160,56,214000,4379,0,0,8,5
533206060,2006,2007,30,1,60,1081,3,1151,0,1151,1,0,2,2,5,0,3,2,484,0,60,166000,3523,0,0,8,5
533206070,2006,2007,36,1,60,1451,3,1565,0,1565,1,0,2,2,5,0,3,2,476,0,120,193800,3784,0,0,8,5
533208010,2006,2007,0,0,0,1352,3,1352,0,1352,0,0,2,2,5,1,3,2,466,0,241,208900,4230,1,0,7,5
533208020,2006,2007,0,1,937,415,3,1352,0,1352,1,0,2,2,5,1,3,2,466,0,241,194000,3606,1,0,7,5
533208070,2006,2007,0,0,0,625,3,625,625,1250,0,1,2,2,5,0,1,2,528,0,54,164700,4251,0,0,7,5
533213130,1999,1999,342,1,565,179,2,757,744,1501,1,1,2,3,6,1,1,2,440,0,0,176500,2280,1,0,6,5
533213140,1999,1999,1129,1,419,310,2,729,729,1458,0,1,2,2,5,1,1,2,440,0,32,176000,3230,1,0,6,5
533221030,2000,2000,513,1,420,336,3,756,756,1512,0,1,2,2,4,1,1,2,440,0,32,168500,2117,1,0,6,5
533221060,2000,2000,216,1,417,339,3,769,804,1573,0,1,2,3,4,0,1,2,440,0,32,177000,2117,1,0,6,5
533221100,2000,2000,456,1,436,320,3,769,756,1525,0,1,2,3,5,1,1,2,440,0,0,177000,2117,1,0,6,5
533223050,2004,2004,0,1,239,312,3,551,551,1102,0,1,2,2,4,0,1,2,480,0,60,148800,5105,0,0,7,5
533236040,1999,2000,456,0,0,776,3,764,677,1441,0,1,2,2,5,0,1,2,492,206,0,174000,2645,1,0,8,5
533241030,1997,1998,1600,1,649,326,3,975,975,1950,0,1,2,3,7,1,1,2,576,0,10,239000,7399,0,1,7,5
533242080,1999,2000,0,0,0,1339,3,1358,0,1358,0,0,2,3,5,0,1,2,625,176,174,204000,7321,0,1,7,5
533242090,2003,2004,0,1,964,90,3,1072,976,2048,1,1,2,3,8,2,1,2,552,0,48,301000,8010,0,1,8,5
533244040,1998,1998,0,1,901,319,3,1220,1142,2362,1,1,2,3,8,2,3,2,1105,147,0,312500,8413,0,1,8,5
533250190,1994,1995,0,1,457,0,3,1494,0,1494,1,1,1,1,5,1,3,2,478,0,30,279700,9466,0,0,8,5
533251110,1980,1980,600,1,1732,270,3,2362,0,2362,1,1,2,3,8,1,3,2,546,180,16,255000,12000,1,1,7,6
533251130,1978,1978,0,1,680,289,3,1432,0,1432,1,1,1,2,5,1,3,2,588,168,180,194000,16157,0,1,5,7
533252130,1976,2004,0,1,1157,280,1,1437,0,1437,1,0,2,3,6,1,3,2,528,0,21,218000,10768,0,1,5,8
533253180,1978,1998,0,1,881,0,1,1295,0,1295,1,0,1,1,4,2,3,2,571,133,89,213750,3840,0,0,8,6
533254100,1976,1994,360,0,0,528,3,1094,761,1855,0,1,2,3,7,1,3,2,512,113,100,187000,9600,1,1,6,7
533254130,1976,1976,0,1,978,284,3,1262,0,1262,0,0,2,3,6,1,3,2,460,298,0,181500,9600,1,1,6,8
533350020,1981,1981,0,1,1632,0,2,2497,0,2497,1,0,2,2,7,2,3,2,676,266,0,373000,17778,0,1,8,5
534104090,2001,2001,0,1,738,319,3,1057,872,1929,1,1,2,3,7,1,3,2,650,0,235,226000,7050,1,1,7,5
534125120,1968,1968,41,0,0,912,3,1152,0,1152,1,1,1,3,7,0,3,2,412,0,126,143450,11700,1,1,6,6
534127080,1970,1970,525,1,915,93,1,1403,1008,2411,1,1,2,4,8,1,3,2,570,0,192,240050,8000,1,1,6,6
534127140,1969,1969,0,1,973,0,3,1082,0,1082,1,0,1,3,6,0,3,2,480,160,0,162500,8723,0,1,6,6
534127260,1968,1968,196,1,910,385,0,1295,0,1295,1,1,1,3,6,0,3,2,528,0,194,164000,11700,1,1,6,5
534128090,1972,1987,0,1,346,778,1,1610,0,1610,0,0,2,3,8,1,3,2,515,202,0,185000,11358,0,1,7,7
534151090,1993,1993,112,0,0,1594,3,1594,0,1594,0,0,2,2,6,1,3,2,472,190,80,188500,9547,1,1,7,6
534151180,1993,1993,194,1,819,329,3,1091,984,2075,1,1,2,3,8,1,3,2,473,235,86,255000,10530,1,1,7,6
534176140,1966,1966,0,1,792,301,2,1093,0,1093,1,0,2,3,6,1,3,2,484,224,0,158500,10738,0,1,6,7
534177210,1973,1973,320,1,916,326,0,1242,0,1242,0,1,1,3,6,1,3,2,528,0,0,175500,9600,1,1,7,6
534178010,1963,1963,203,1,617,171,1,1052,0,1052,1,0,1,3,6,0,3,1,311,0,133,127000,10800,1,1,6,5
534201040,1967,1993,0,1,474,437,1,1107,0,1107,1,0,1,3,5,0,3,1,308,88,64,127000,8050,1,1,5,6
534202030,1967,1967,196,1,695,519,1,1214,0,1214,0,0,2,3,5,1,3,1,318,0,111,143000,10355,0,1,5,5
534204120,1965,1965,168,1,836,237,1,1073,0,1073,1,1,1,3,6,0,3,2,515,0,0,156000,10289,1,1,5,7
534252040,1958,1983,0,1,457,193,1,1344,0,1344,1,0,1,2,6,1,1,1,484,316,28,144000,9503,1,1,5,5
534252110,1960,1978,0,0,0,978,1,1422,0,1422,0,0,1,3,6,1,3,1,286,0,0,139900,12342,0,1,5,5
534275170,1960,1998,0,1,498,460,1,958,0,958,0,0,1,2,5,0,3,1,301,0,0,151500,12772,0,1,6,8
534275220,1960,1960,66,0,0,1065,2,1065,0,1065,0,1,1,3,6,0,1,2,461,74,0,126500,8892,0,1,5,5
534276070,1958,1958,63,1,507,81,3,1138,0,1138,0,0,1,3,6,0,3,1,264,224,0,145000,10482,1,1,6,8
534276160,1958,1985,0,1,111,522,0,912,0,912,0,0,1,2,5,0,3,1,297,12,285,120000,7535,0,1,5,7
534276180,1956,1956,0,1,438,250,2,1074,0,1074,0,0,1,2,6,1,1,2,396,0,72,124000,7450,0,1,5,5
534278150,1961,1961,0,1,311,386,1,1187,0,1187,1,0,1,2,6,1,3,2,440,128,0,140500,14357,0,1,5,5
534278170,1961,1961,56,1,700,264,3,964,0,964,0,0,1,3,5,1,1,2,784,170,0,137500,8243,0,1,5,7
534278190,1960,1960,0,0,0,894,1,894,0,894,0,0,1,3,5,0,1,1,312,0,0,117600,8680,1,1,5,7
534401120,1966,1966,202,1,654,520,3,1200,0,1200,0,0,2,3,6,1,3,2,440,0,0,163500,8800,1,1,7,6
534401200,1965,1965,98,1,494,548,1,1042,0,1042,0,0,2,3,5,0,3,2,440,192,0,161000,9200,1,1,6,5
534403040,1964,1991,108,1,270,452,3,1302,0,1302,0,0,2,3,7,0,3,1,309,333,0,158000,9350,1,1,6,7
534403290,1964,1997,306,1,414,431,3,845,1309,2154,0,1,2,5,8,1,3,2,539,0,0,224500,8800,1,1,6,7
534403420,1964,1964,212,1,54,533,1,1374,0,1374,0,0,1,3,7,1,3,1,286,0,28,147000,11382,0,1,6,5
534425015,1959,1991,136,1,1386,206,2,1652,0,1652,1,1,1,3,6,1,3,2,510,0,0,200000,22002,1,1,6,7
534425080,1960,1987,85,1,594,331,3,1429,0,1429,0,0,1,3,7,2,3,2,572,216,110,181900,14585,0,1,6,6
534427140,1959,2002,0,1,405,658,2,1327,0,1327,1,0,1,3,7,0,1,2,624,0,0,150750,7388,1,1,5,6
534430090,1950,1950,0,0,0,932,3,932,0,932,0,0,1,2,4,1,3,1,306,0,0,124000,8280,0,1,6,5
534431020,1940,1996,0,1,130,433,1,908,0,908,0,0,1,2,4,0,3,2,512,284,24,138500,12172,1,1,5,7
534451020,1945,1950,0,1,144,226,1,442,228,670,1,0,1,2,4,0,0,0,0,0,21,64000,3500,1,1,3,5
534453080,1958,2000,0,1,150,254,3,808,0,808,0,0,1,2,5,0,1,1,308,143,0,112000,5175,1,1,5,8
534475170,1964,1978,272,1,442,374,1,1127,850,1977,0,1,1,4,9,1,3,2,540,0,52,165000,9500,1,1,6,6
534476080,1955,1955,176,1,368,710,3,1150,0,1150,1,0,1,2,6,0,3,1,288,0,0,144000,9600,1,1,5,6
534479120,1941,1950,0,1,368,359,1,968,408,1376,1,0,1,3,6,1,3,1,240,0,0,105000,9492,1,1,5,5
534479140,1942,1995,224,1,386,342,3,888,756,1644,0,1,1,3,7,2,3,1,312,168,0,146500,9480,1,1,5,7
535105110,1961,1961,291,1,600,618,1,1254,0,1254,1,0,1,3,6,1,3,2,525,0,0,158500,9600,0,1,6,5
535106140,1958,1958,1,1,456,456,3,912,0,912,0,0,1,2,5,0,3,1,275,0,0,114500,10150,1,1,5,5
535106180,1958,1958,180,1,460,414,1,874,650,1524,0,1,1,3,7,0,3,1,315,0,0,144000,11344,1,1,5,5
535151020,1957,1999,0,1,873,63,1,936,0,936,1,0,1,2,4,0,3,1,315,0,0,141000,8760,1,1,6,7
535151100,1956,1956,54,1,908,100,3,1008,0,1008,1,0,1,3,6,0,1,1,308,0,0,131000,6860,0,1,5,6
535152060,1958,1992,0,1,846,210,0,1056,0,1056,1,0,1,3,6,0,3,1,308,0,0,139000,8176,1,1,5,6
535154080,1958,1958,243,1,608,834,2,1442,0,1442,0,1,1,4,7,0,3,1,301,0,0,157900,9750,1,1,6,6
535155110,1954,2005,0,1,480,108,1,1056,0,1056,0,0,1,3,6,0,3,1,260,390,0,139400,9250,1,1,5,7
535176070,1957,1957,0,1,777,467,3,1244,0,1244,0,1,1,3,6,2,3,1,336,0,40,150000,11988,0,1,6,6
535177020,1960,1960,69,0,0,1144,1,1144,0,1144,0,0,1,3,6,1,3,1,336,0,0,120000,9100,1,1,5,5
535177110,1957,1969,289,1,668,525,2,1721,0,1721,0,0,1,4,8,3,3,2,464,0,0,174850,9736,1,1,6,6
535179120,1957,1957,0,1,512,410,1,922,0,922,1,0,1,2,5,0,3,1,308,0,34,116000,9770,1,1,5,5
535180030,1956,1956,120,1,586,462,1,1048,0,1048,1,0,1,3,6,0,3,1,286,0,20,135000,10152,1,1,5,5
535181030,1970,1970,0,1,1237,420,2,1657,0,1657,0,0,2,3,7,1,3,2,484,0,0,163500,12155,0,1,6,3
535181140,1955,1975,0,1,780,424,1,1411,0,1411,0,0,1,3,7,1,3,1,310,278,82,130000,12198,0,1,5,6
535300040,1955,1955,0,1,288,928,1,1216,0,1216,1,0,1,3,5,0,3,1,336,0,0,129500,10050,1,1,5,5
535301060,1953,2006,0,1,408,456,2,1154,0,1154,0,1,1,3,6,0,1,1,336,63,0,142000,11556,1,1,5,9
535302070,1952,1952,0,1,441,507,1,948,0,948,0,0,1,2,5,0,1,2,410,0,48,125000,10950,1,1,6,6
535304170,1953,1953,0,1,85,0,1,1040,0,1040,0,0,1,3,6,0,3,1,293,0,0,136000,7942,1,1,6,7
535305180,1953,2006,0,1,643,365,2,1008,0,1008,1,0,1,2,6,0,3,1,240,0,18,134500,8923,1,1,5,7
535325090,1956,2003,0,1,114,120,1,925,0,925,1,0,1,3,5,0,1,1,252,152,0,127000,8540,1,1,5,8
535325280,1955,1955,0,1,384,0,1,1360,0,1360,0,0,1,3,6,1,1,2,572,0,50,130000,7134,1,1,5,5
535325320,1955,1955,0,1,150,1040,2,1040,500,1540,1,0,1,4,7,0,1,1,352,0,0,115000,7150,1,1,4,4
535327160,1955,1955,0,1,793,130,1,925,0,925,1,0,1,3,5,2,3,1,390,81,0,116900,8400,1,1,5,5
535327200,1956,2000,0,1,377,551,1,928,0,928,0,0,1,2,4,0,3,1,252,261,0,132000,13300,1,1,5,7
535353050,1953,1953,0,1,595,156,2,1647,0,1647,1,0,1,3,6,1,3,1,280,225,0,153000,9532,1,1,4,6
535353130,1952,1952,0,1,292,632,1,924,0,924,0,0,1,2,6,0,1,1,420,0,324,112500,15783,1,1,5,5
535353160,1890,2006,0,0,0,925,2,1000,544,1544,0,0,2,3,7,0,0,0,0,231,0,138000,14190,1,1,4,7
535354050,1949,2003,0,1,220,625,1,893,0,893,0,0,1,2,4,0,1,2,576,0,0,135000,9600,1,1,5,7
535354260,1953,2004,0,1,198,1018,3,1216,0,1728,1,0,1,3,7,1,3,1,371,200,0,156000,12099,0,1,5,6
535375130,1940,1950,0,0,0,735,2,735,299,1034,0,0,1,2,5,0,1,1,240,0,39,109000,10134,1,1,5,6
535376010,1956,1956,0,0,0,882,3,882,0,882,0,0,1,1,4,0,0,0,0,0,0,103200,5500,1,1,4,6
535378080,1925,1993,0,1,1030,55,3,845,436,1281,1,0,2,1,6,0,1,2,580,0,0,128500,10284,1,1,4,7
535379060,1927,2007,0,0,0,656,1,968,0,968,0,0,2,4,5,0,1,1,216,0,0,64500,10800,1,1,4,6
535379110,1895,1999,0,0,0,736,3,751,783,1534,0,1,1,3,6,0,0,0,0,0,112,148000,10800,1,1,5,9
535382150,1920,1950,0,0,0,691,3,691,0,691,0,0,1,2,4,0,1,1,216,0,20,86000,5400,1,1,5,6
535402140,1963,1999,364,1,242,0,1,1035,616,1651,0,0,2,4,6,2,2,1,276,460,46,172000,10090,0,1,7,5
535402180,1961,1961,53,1,192,728,2,888,0,888,0,0,1,3,5,0,3,1,240,0,0,120000,8700,0,1,5,7
535403030,1968,1968,86,1,952,0,2,952,0,952,1,0,1,3,5,0,3,1,288,0,0,128500,8300,0,1,6,6
535450190,1949,2006,0,0,0,672,3,672,252,924,0,0,1,3,6,1,1,2,576,0,0,122900,8064,1,1,5,7
535450220,1948,1950,206,1,336,746,1,1082,0,1082,0,0,1,2,5,1,1,1,240,0,130,119200,11664,1,1,6,5
535450310,1949,1950,320,1,196,844,3,1168,678,1846,0,0,2,3,7,1,3,1,315,0,0,143000,10496,1,1,6,6
535451040,1950,1950,0,1,534,246,1,988,0,988,0,0,1,3,6,0,3,1,276,0,80,119000,7200,1,1,5,7
535451100,1950,1950,0,1,432,432,0,1238,0,1238,0,1,1,3,6,1,3,1,357,0,171,102000,7200,1,1,5,3
535451110,1950,2002,0,1,398,317,2,864,0,864,1,0,1,3,5,0,1,2,720,194,0,129000,7200,1,1,5,8
535452060,1960,2002,45,1,588,422,3,1134,0,1134,0,0,1,2,6,0,3,1,254,0,16,135000,7000,1,1,5,7
535453080,1959,2003,0,1,574,466,3,1040,0,1040,1,0,1,3,6,0,3,1,286,0,0,152000,7500,1,1,5,7
535453150,1958,1958,0,1,625,545,1,1170,0,1170,0,0,1,3,6,1,3,1,338,0,0,140000,7315,1,1,5,6
535453180,1960,1960,0,1,739,503,2,1242,0,1242,1,1,1,3,6,0,3,1,324,0,0,152000,7903,1,1,5,5
535457020,1960,1960,0,1,1098,125,1,1377,0,1377,1,0,1,3,6,2,3,1,351,0,0,156500,8000,1,1,5,5
535476360,1964,1993,340,1,536,169,2,1020,831,1851,0,1,2,3,7,1,3,2,440,239,42,187000,9760,1,1,6,8
535477130,1962,1962,288,1,540,324,1,876,936,1812,0,0,2,4,8,1,3,1,264,0,168,169500,7590,1,1,5,5
535477180,1962,1962,0,1,110,312,2,864,0,864,0,0,1,2,5,0,1,1,294,58,0,125500,6600,1,1,5,5
535478040,1962,1962,0,1,734,162,1,936,0,936,1,0,1,3,6,1,3,1,288,24,90,130000,6760,1,1,5,5
902100010,1926,1980,0,0,0,850,1,960,0,960,0,0,1,2,5,0,1,2,576,0,0,103000,6978,1,1,5,7
902105110,1910,2002,0,0,0,264,3,768,664,1432,0,0,2,2,7,0,1,2,360,270,0,132000,9600,1,1,5,7
902106070,1927,1950,0,1,276,569,1,866,430,1296,0,0,1,3,6,0,1,2,576,0,0,127500,6000,1,1,6,6
902106120,1922,1950,0,1,782,240,1,1022,0,1022,1,0,1,2,4,1,1,1,184,0,122,89500,4480,1,1,5,5
902110010,1920,1990,0,0,0,967,2,967,0,967,0,0,1,2,5,1,1,1,180,0,0,99900,3153,1,1,5,6
902125120,1885,1995,0,0,0,641,2,1047,0,1047,0,0,1,2,6,0,1,1,273,0,0,100000,10800,1,1,4,7
902128160,1940,1950,279,0,0,808,3,1072,0,1072,0,0,1,2,5,2,1,2,379,0,0,130000,7200,1,1,5,8
902201090,1900,2006,0,1,130,550,3,680,494,1174,0,0,1,2,6,1,1,2,576,116,26,135000,9000,1,1,5,8
902201130,1948,2002,0,1,331,318,3,679,504,1183,0,1,1,2,6,0,1,1,308,0,176,120000,6000,1,1,3,7
902202070,1937,2000,435,1,168,739,1,1131,0,1131,0,0,1,2,7,0,1,2,672,0,72,89471,5925,1,1,4,7
902205020,1900,1950,0,1,122,0,2,761,380,1141,0,0,1,3,6,0,1,1,252,0,0,85000,5925,1,1,4,6
902205130,1920,1950,0,1,250,710,2,960,0,960,0,0,1,2,5,0,1,1,308,0,0,108500,6000,1,1,4,4
902206270,1900,1950,0,0,0,1075,3,1156,642,1798,0,1,2,4,7,0,1,2,342,0,0,137000,9639,1,1,4,8
902207010,1945,1997,0,1,329,357,2,866,0,866,0,0,1,2,4,0,0,0,0,58,42,110500,3880,1,1,5,9
902207150,1923,2006,0,0,0,968,1,968,0,968,0,0,1,2,5,0,1,2,480,0,0,100000,8520,1,1,5,6
902300020,1910,1999,0,0,0,725,3,909,863,1772,0,1,2,3,7,0,1,2,816,0,0,184900,10337,0,1,8,9
902300040,1927,1950,0,1,196,322,1,914,728,1642,0,1,1,4,9,1,1,1,374,0,0,145000,9863,1,1,6,6
902301030,1925,1994,0,0,0,702,2,842,630,1472,0,0,1,3,6,0,1,1,250,0,0,125000,9600,1,1,5,8
902301130,1910,1950,0,1,168,448,3,616,616,1232,0,0,1,3,6,0,1,2,480,280,0,114000,4571,1,1,5,7
902302150,1900,1950,0,0,0,662,1,1422,915,2337,0,0,2,5,10,0,1,2,560,0,57,90000,13600,1,1,5,5
902303100,1910,1990,0,1,259,667,1,991,659,1650,0,0,2,3,6,0,1,2,468,128,103,144100,8398,1,1,6,8
902304040,1880,1950,0,0,0,1008,1,1178,1032,2210,0,0,2,5,8,0,1,1,205,0,48,117500,9900,1,1,6,4
902305010,1930,2005,0,1,316,371,2,687,671,1358,0,1,1,3,6,1,1,1,336,0,32,124500,3600,1,1,5,7
902330090,1879,1987,0,0,0,819,1,1312,1142,2454,0,0,2,3,8,1,3,2,576,0,148,185000,13500,1,1,7,8
902332030,1910,1998,0,1,1046,168,3,1260,1031,2291,0,0,2,4,9,1,1,2,506,0,0,133900,7200,1,1,6,6
902401030,1926,2004,0,1,370,779,2,1149,467,1616,0,0,2,3,5,0,1,1,216,0,0,152000,5400,1,1,6,7
902404010,1948,1973,0,1,338,1221,2,1559,0,1559,1,0,1,2,5,0,1,2,812,0,116,153500,8100,1,1,5,6
902408080,1890,1998,0,0,0,718,3,1576,978,2554,0,1,1,3,8,0,1,2,704,0,48,159500,10800,1,1,7,8
902427040,1930,1950,0,1,324,588,2,912,336,1248,0,0,1,2,6,0,1,1,160,0,0,87000,9439,1,1,5,5
903201090,1925,1994,0,1,317,212,1,916,144,1060,1,0,1,1,6,1,1,1,308,0,65,136500,6854,1,1,5,7
903204030,1950,1950,0,1,910,0,1,910,525,1435,1,0,1,3,6,0,1,1,308,0,33,128250,8674,1,1,5,6
903205085,1920,1950,0,1,645,270,1,1167,0,1167,0,0,1,3,6,1,1,2,495,0,0,144000,8731,0,1,5,5
903206170,1923,1950,0,1,300,765,3,915,720,1635,0,1,1,3,6,1,1,2,440,0,38,210000,8737,0,1,6,7
903225040,1939,1998,0,1,306,422,3,728,546,1274,0,0,2,3,6,0,1,1,224,0,0,135000,6125,1,1,5,7
903227140,1939,1950,0,1,276,324,3,608,624,1232,0,1,1,3,6,2,3,1,217,0,0,128000,6000,1,1,6,6
903228080,1941,1950,0,1,375,360,3,869,349,1218,0,0,1,3,6,1,1,2,440,0,0,131000,6000,1,1,6,6
903231050,1939,1950,0,0,0,884,3,884,0,884,0,0,1,2,5,0,1,1,240,0,0,113000,6120,1,1,5,7
903231090,1938,1950,0,1,52,809,2,861,548,1409,1,1,1,3,6,1,1,2,528,225,0,126000,6240,1,1,6,5
903231180,1939,1952,0,1,48,624,3,899,423,1322,1,0,1,4,7,0,1,1,280,0,0,132000,6240,1,1,5,8
903232100,1930,1992,0,0,0,966,3,1014,412,1426,0,0,1,3,6,1,1,1,230,174,0,131750,6240,1,1,5,7
903233030,1926,1950,0,1,351,405,2,903,378,1281,1,0,1,2,6,0,1,2,379,25,0,132500,6120,1,1,5,6
903233050,1920,2004,0,0,0,939,3,939,574,1513,0,1,1,4,8,0,1,1,180,24,0,137500,6120,1,1,5,8
903233140,1929,2001,0,0,0,832,3,854,0,854,0,0,1,2,5,0,1,2,576,48,112,132000,6120,1,1,7,8
903233180,1931,1950,0,1,425,459,1,959,408,1367,0,0,1,3,6,1,1,1,560,0,0,127500,6240,1,1,6,6
903234160,1926,1950,0,0,0,960,1,986,0,986,0,0,1,2,5,1,1,1,180,0,128,102000,6180,1,1,6,5
903236130,1918,1995,0,0,0,1100,3,1100,1164,2264,0,1,2,4,8,0,1,1,408,0,152,200000,7755,1,1,6,8
903400040,1919,1950,0,0,0,764,3,1060,764,1824,0,0,1,3,8,1,1,2,520,0,0,180500,13515,1,1,6,6
903401070,1920,1950,0,0,0,768,3,752,624,1376,0,0,1,3,7,0,1,2,576,0,54,165000,8850,1,1,6,7
903425270,1926,1950,0,0,0,750,1,960,356,1316,0,0,1,4,7,0,1,2,576,0,0,90000,8550,1,1,5,5
903425280,1915,2003,0,0,0,698,3,698,698,1396,0,0,1,3,7,0,1,1,384,0,0,153575,8730,1,1,6,7
903426010,1929,1990,0,1,336,336,2,672,672,1344,1,1,1,3,6,1,3,2,456,0,0,140000,5700,0,1,7,6
903427040,1916,1950,0,1,168,0,1,1664,862,2526,0,0,2,5,10,1,1,1,216,88,15,136000,8520,1,1,6,7
903430040,1901,1950,0,0,0,592,1,933,240,1173,0,0,2,3,7,0,1,1,240,0,25,113000,5680,1,1,5,4
903430050,1901,1950,0,0,0,969,1,969,245,1214,0,0,1,2,6,0,1,1,216,0,0,117000,5680,1,1,5,3
903450060,1931,1950,600,1,224,816,3,1226,592,1818,0,1,1,4,7,2,1,1,240,0,0,169500,7758,1,1,7,4
903451110,1930,1950,0,0,0,637,3,1108,0,1108,0,0,1,3,6,1,3,1,280,0,0,139400,7449,1,1,7,7
903454010,1914,2006,0,0,0,684,1,773,582,1355,0,1,1,3,7,0,0,0,0,136,0,127000,6882,1,1,6,7
903454090,1937,1950,0,0,0,780,1,780,595,1375,0,1,1,3,6,1,1,1,544,0,162,141000,9000,1,1,6,6
903456110,1950,2005,0,1,354,224,3,976,976,1952,0,1,1,4,8,2,1,1,299,285,0,212300,9780,1,1,7,9
903457040,1915,1950,0,1,375,763,2,1138,1042,2180,0,1,1,3,7,1,1,2,720,0,0,161000,10320,1,1,6,5
903457130,1958,1958,0,1,681,0,1,838,477,1315,1,0,2,3,5,0,1,2,436,0,0,99500,4330,1,1,4,6
903458020,1920,1996,0,0,0,530,1,581,530,1111,0,0,1,3,6,0,1,1,288,0,0,101000,7200,1,1,5,7
903458060,1916,1990,0,1,197,999,3,1196,0,1196,1,0,1,2,5,0,1,2,440,0,0,109900,4800,1,1,4,7
903475040,1941,1950,0,1,360,360,1,854,0,1382,0,1,1,2,7,0,1,2,660,237,0,128500,12358,0,1,5,6
903476100,1930,1950,0,1,116,556,3,840,0,840,0,0,1,3,5,1,0,0,0,0,0,87000,4388,0,1,5,7
904100100,1937,1980,0,1,288,717,1,1262,1005,2267,1,1,1,3,7,2,3,2,498,521,0,219000,12888,1,1,7,8
904301110,1940,1950,0,1,312,444,0,756,378,1134,1,1,1,3,7,0,1,1,240,0,0,126000,8160,1,1,5,6
904302010,1942,1979,0,1,485,187,1,778,504,1282,1,0,1,2,4,0,1,1,240,0,88,108500,4484,0,1,5,6
905100060,1963,1963,0,1,925,0,1,999,0,999,1,0,1,3,6,0,1,1,308,40,176,130000,11235,1,1,5,5
905100080,1964,1980,30,1,785,635,2,1452,0,1452,1,0,1,2,6,1,1,2,572,92,0,158450,11235,1,1,5,5
905101070,1964,1964,0,1,513,348,1,1005,0,1005,1,0,1,3,5,0,1,2,440,0,0,115400,14299,1,1,4,3
905101200,1961,1961,192,1,903,126,2,1029,0,1029,1,0,1,3,5,0,3,1,261,64,0,118500,7943,1,1,4,5
905102010,1964,2001,50,1,68,190,1,1020,0,1020,0,0,2,3,5,1,1,2,528,0,0,165000,14149,0,1,5,8
905103110,1966,1966,442,1,249,30,1,1040,0,1040,1,0,1,3,6,0,3,1,264,0,90,123000,11677,0,1,5,4
905104030,1966,1966,0,1,187,0,2,913,0,913,1,0,1,3,6,0,1,1,240,0,0,129000,8400,1,1,6,5
905104090,1966,1966,0,1,180,340,1,894,0,894,0,0,1,3,5,0,1,1,384,0,0,125000,7094,0,1,5,5
905104170,1968,1968,0,0,0,948,1,948,0,948,0,0,1,3,6,0,3,1,300,147,0,108000,8978,0,1,5,5
905104240,1971,1990,0,1,748,20,2,868,0,868,1,0,1,2,6,0,1,2,576,138,0,119900,8425,1,1,5,6
905105040,1968,1968,89,1,168,420,1,897,0,897,0,0,1,3,5,0,3,1,264,0,0,115000,8665,0,1,5,5
905105170,1967,1967,323,1,114,300,1,943,0,943,1,0,1,2,5,0,1,2,528,132,0,134500,8398,0,1,5,5
905105260,1966,1966,0,1,763,192,3,955,0,955,1,0,1,3,6,0,3,1,386,0,0,127000,7742,1,1,5,7
